8499 28094
2582 3871 -476
3133 3065 494
4293 5420 890
4161 540 -479
956 6380 -98
5650 2376 -166
2246 6262 918
2574 7629 702
6274 459 -823
3457 5863 773
3554 4391 -140
8296 1832 317
3013 1436 -277
7884 7515 859
3788 7949 -508
1870 7745 394
3955 6520 213
4873 4045 -790
6633 4545 279
8346 7571 -865
4730 1085 -42
1455 6918 -351
8243 3037 -909
1844 4972 -985
3803 72 -196
8426 7112 -754
6914 2243 742
6489 5618 488
304 4402 413
6406 589 -835
1043 4617 -418
5088 710 417
6308 1902 825
4415 4037 -123
7996 5424 -36
7960 3088 -546
3429 1120 -238
2554 2819 644
2763 7807 505
2708 8088 -70
1816 4549 989
1030 710 -635
2800 3281 -791
5910 4576 -525
4873 7716 -889
2492 215 578
2329 5090 -863
4312 3296 -737
1974 175 -957
5416 5049 694
61 5741 500
2328 1376 946
1861 5995 370
1142 2301 888
6635 926 195
7433 2747 730
5395 7877 -614
5960 5158 -668
5972 4271 -510
6381 6552 -592
6118 7394 -753
149 117 492
1947 7858 -476
3232 1147 -93
2473 2171 950
3639 663 720
2402 3129 229
769 2701 79
634 1117 283
1093 1016 510
1248 7044 594
663 7491 -530
4524 1324 -784
911 7599 448
6213 5210 589
8147 4674 -371
4951 3752 151
3552 1333 578
972 787 954
2574 6871 -475
1950 2644 826
2890 3440 -105
1271 8079 479
6033 5373 340
2301 7922 440
836 2280 128
8461 232 586
1319 2346 -420
5965 1598 -63
6098 3011 627
5160 2543 536
8113 7184 -777
7405 3481 427
6896 1249 112
6710 3628 -294
2047 3052 803
6045 5783 -672
1158 1638 597
3880 6393 -613
7165 350 -792
7983 8087 897
7673 4660 354
6540 340 -327
4211 8162 142
5934 8243 -141
5883 2308 279
5740 5624 -936
4771 956 -541
3107 3771 647
8292 5719 -271
6655 2136 -490
6468 7107 -458
7817 2974 -435
2177 8367 510
2400 6608 -518
5717 4724 -192
35 5434 47
6832 98 -916
3295 2204 139
7912 3964 -925
1652 4322 147
440 5289 6
1430 8016 905
5467 593 -731
3892 928 259
1354 3231 -69
1596 1418 866
4863 3973 81
4029 261 -737
2829 2414 94
7743 2242 -717
7532 4713 519
5847 709 889
6912 2755 -112
7125 4696 392
2175 4067 -616
4890 1493 822
5952 198 -10
1902 7926 51
1243 6181 174
6120 1519 -129
5374 6148 414
8113 994 737
6031 1492 285
914 7009 453
3795 671 879
6686 7254 970
2888 8394 889
3604 90 -40
3560 3273 -725
3211 5693 165
5696 5210 -369
8350 2297 -16
8139 2012 977
2277 1968 -934
7769 4012 -276
6792 545 311
311 578 -307
5944 3077 370
8326 2706 -683
5478 8349 794
3380 5868 180
8013 2957 86
3240 4996 -432
7673 2434 233
4354 6933 -826
7637 2068 -799
3512 6411 -480
6260 1446 770
5865 4615 457
136 6870 467
4215 2554 -572
480 4050 313
906 5458 461
526 7065 -647
7334 6222 412
5438 5366 -70
2867 4618 -870
6181 3253 -198
5589 5487 558
2671 2423 241
4978 8481 567
6610 7567 658
668 8198 -525
7769 8051 -943
1614 2036 -546
2664 7415 304
1602 5816 -681
4979 3216 -852
4711 747 -767
6170 1594 66
7561 4696 122
7139 5742 598
8325 2210 67
6615 7727 765
5557 2363 -815
2355 2601 986
2088 2544 454
3886 8447 172
3275 4956 -198
6245 3840 -919
454 930 959
2078 3098 -578
8242 3779 -196
1108 5810 731
3153 3197 253
579 7401 -886
2334 297 -463
2484 5345 925
4247 8264 -838
3117 1539 -457
8488 4292 514
8398 717 358
2362 8130 -520
6324 8344 940
327 3612 115
1443 780 -938
8008 5249 -883
544 5046 599
3487 4413 355
5219 620 -976
8302 3311 982
2715 7608 -634
6430 5525 852
1848 3997 829
6260 844 776
879 6525 -562
782 6935 383
979 4617 81
2482 754 230
7921 2752 73
6885 6916 655
1385 6823 376
3738 1278 647
7712 407 -774
3335 5651 -230
5785 7425 -113
3232 6099 230
6045 7539 529
8435 7180 653
8256 4948 -355
4470 138 -638
138 2646 572
2161 1366 -106
650 5667 657
7489 8051 893
1102 2931 -636
983 842 -385
5902 3073 557
889 4653 979
7987 3972 -280
2234 1120 836
3275 3113 985
6516 3877 -425
4819 4829 -194
7632 5387 -365
2314 6001 992
1405 3048 -115
1845 5627 729
4835 590 878
737 5046 -664
6128 1644 -662
3911 1144 -972
1213 2662 119
2590 3511 -147
4552 1803 379
2680 7108 -800
6798 6819 -368
785 1905 540
3433 5365 429
341 806 -818
1799 2686 187
7903 1962 302
8150 1055 -118
3279 6943 497
1658 5882 -106
8125 8499 -599
1373 2546 -593
1639 5241 9
5059 6330 -257
2426 8000 436
6772 7175 -461
3150 7254 -37
1451 7125 692
6411 7465 327
2615 2595 -537
8492 1407 576
8031 7993 475
1610 7108 272
2331 1711 471
6256 2262 -819
3350 4679 393
6263 2379 804
6070 1432 -966
6322 1492 -681
1938 1059 937
5455 5837 -968
3365 7317 -748
2382 849 -827
2416 1134 969
6924 2713 -414
5040 1007 -756
8021 5173 -904
6793 1863 -881
864 4106 57
2455 383 -347
5108 4462 -190
3212 6902 -917
7772 4429 295
369 6024 -596
946 5351 654
5700 7417 -567
8474 8318 -329
4931 1659 611
403 1450 537
6024 2921 -255
3450 8498 436
2411 5459 -356
5753 5024 829
6686 6637 -815
8052 5969 506
1131 5901 111
6200 1020 579
5819 7443 -243
2021 6115 248
958 5637 -774
6394 4939 -323
376 6038 -84
2842 4950 -379
5052 7668 -913
5971 3268 -789
2015 6932 -149
40 319 -217
8145 4083 992
2261 331 199
226 4068 182
7504 2716 472
5440 4152 -657
8474 3901 347
1363 572 -749
6833 6693 -42
379 4987 915
5897 4804 -718
8019 1608 608
7539 6189 -744
2557 3409 -810
1806 905 788
1014 7268 -494
907 6317 128
6564 4914 -697
823 714 607
1556 2388 -825
3026 8156 -287
3694 2572 -628
8184 675 598
7225 4444 -426
3566 3261 933
4075 2294 171
2930 5807 713
3963 3569 413
7401 4344 -386
317 3974 28
5471 1162 -295
1353 7671 412
3476 7467 -647
171 520 -884
915 3928 -103
8476 3790 483
8162 748 127
372 6638 517
7154 283 -994
837 2213 120
8334 3850 -869
821 59 -236
522 3755 389
6375 7317 107
6416 5295 -235
4181 7938 748
2480 5580 382
2690 880 -419
748 4526 361
8147 5683 -873
137 886 -148
5180 2622 110
1795 6168 -518
7851 7281 208
722 161 340
3689 2621 -885
3155 2332 -266
6987 5414 79
775 6175 83
5969 5666 939
5470 2783 -452
254 4840 -985
5244 8309 -820
2980 7042 89
4153 1934 22
1939 8208 -831
2818 751 -888
4433 1717 -229
7199 4400 755
8414 180 -391
3539 1286 853
1189 4821 462
503 912 930
6832 5201 -206
490 2110 561
2060 1086 929
5678 1483 443
5712 2250 -610
7603 3513 430
2877 1995 247
3206 3518 -78
7659 695 27
1904 1246 172
4355 6738 446
8254 766 -192
3976 2068 802
7206 2852 -648
4911 6859 953
1643 6800 209
3542 8484 -301
4995 5948 -394
6920 1181 -511
8378 4430 995
6784 3946 -163
4238 2012 539
5648 7046 809
1972 4686 939
1799 1486 418
4666 354 -651
5986 6169 598
901 7116 169
5449 5452 -428
8489 4344 971
1831 8012 781
3502 1439 968
6091 1948 -588
6557 1627 461
7694 5908 -384
2748 6402 28
6534 1778 -605
5565 6890 654
7260 4289 847
3847 6189 -700
3145 8360 -733
303 2345 -485
8094 1789 -181
2005 4813 96
2887 1402 675
2975 1695 584
5022 7232 -113
4619 572 -939
6454 8486 39
6383 7594 697
6848 3032 -210
8442 6622 431
106 4163 -517
5655 5092 -207
5924 2194 703
3461 4770 15
196 4314 81
2338 5903 723
6063 7467 665
941 7607 28
7305 1799 383
3538 6841 -593
5495 8041 -898
8470 5072 344
2940 2853 -701
2706 5724 820
3237 5363 -145
2418 219 679
4951 8284 16
4112 37 -611
166 5705 -406
2770 253 621
7405 4524 -634
366 1356 752
2105 1991 950
1489 7943 161
7786 3224 444
653 3735 572
137 2146 657
2612 8153 -56
4654 3829 -529
682 4686 -761
2820 817 -528
5875 4472 -381
7577 5705 329
5832 3933 507
4990 2289 436
7755 5458 215
4224 1507 321
1185 1983 -186
8259 651 -413
3676 4341 361
5871 6615 -786
5130 746 189
3019 4023 -786
3584 4873 285
921 1257 -770
5991 7892 -323
3283 6297 852
2196 5593 -591
5072 7098 -909
7046 2594 -585
5551 4052 -379
1527 1154 930
612 3608 373
3325 6916 697
384 5459 -861
1461 269 -167
692 6677 -379
5543 3382 585
845 1532 -854
7529 4397 857
3311 5105 -575
4349 4596 -90
7887 3275 529
5566 4325 142
5554 280 778
1705 395 -914
6609 3702 747
986 2796 311
2876 5037 721
7674 1923 -596
5239 6390 -415
8430 3128 240
7941 2821 -44
4940 6128 -520
2219 723 -669
3291 4967 482
7188 5445 -963
5334 2198 592
1194 7383 697
4990 3719 -649
6346 1496 695
4920 287 399
8049 6206 -20
7836 1872 511
5352 2047 -628
7933 5820 -449
438 4461 -707
8476 98 -221
3567 788 149
2331 970 825
4306 4736 -329
7069 31 868
4424 7461 -13
4159 6136 82
792 918 32
7806 5665 350
4593 3101 -742
6010 297 -587
4421 8022 -846
6254 3713 551
4176 5596 735
5786 2225 670
4770 1898 -576
7232 6731 -474
3182 1852 -337
8048 6471 108
6087 323 765
6370 1902 625
1718 7412 -543
4361 7723 964
4998 3359 -519
5713 5277 841
8027 2274 -325
6824 2190 16
5518 6603 550
7563 2183 443
7217 6193 656
4650 7168 -470
1577 2389 353
7639 8162 -220
973 4024 -375
5275 3857 218
2235 8025 -390
8084 7307 -367
7809 5772 340
3339 8264 633
5652 5131 -250
318 5227 -720
3247 4932 -394
5550 385 337
3672 4917 853
4052 920 212
673 6319 -747
6359 4915 -131
7025 8253 -320
3592 8438 -171
2554 8291 519
915 850 410
6534 4466 -815
5478 2538 271
2162 7838 579
1505 8415 736
8189 3449 -447
1309 7972 -620
8038 2249 391
7611 7137 875
216 7515 329
57 6730 937
5356 3399 -963
417 532 -718
3043 5628 -38
8273 6021 15
6559 8177 191
1789 106 642
2983 4160 -191
3841 8080 881
7454 6642 220
7966 1093 -837
592 6584 91
5058 5536 836
3169 2566 575
4494 8312 792
605 6407 -545
889 7425 -466
1687 4780 -922
5357 1723 397
8106 5799 114
2976 1230 -375
3156 601 653
6939 8317 507
1936 3270 633
5654 355 -141
340 1835 -388
377 4055 -589
6928 6122 930
3771 2560 -894
4086 1047 -294
4570 2529 18
5982 3432 73
1308 2889 -599
403 3506 -35
2097 2924 -507
6344 2619 -128
8297 4165 77
5212 1408 822
7638 6781 20
4370 997 394
5287 4168 426
2390 1000 336
472 1523 36
2374 633 687
5396 6685 273
3542 2433 224
2210 8101 -945
4055 6080 -733
3594 6348 -211
5140 203 272
7154 494 26
1942 3613 914
4184 7013 787
1604 7092 -102
5824 4183 607
4927 4907 -686
101 4726 -108
866 1021 -30
8209 7012 -96
4750 6214 -721
1039 5420 -669
4319 7348 -869
2758 7862 261
1710 2975 569
7372 7174 36
3861 549 981
5993 4654 884
5692 2766 -575
2587 2042 348
2787 4067 -389
7545 1983 634
8027 5009 -241
3647 4690 -746
8412 7299 809
6680 6078 584
7655 3889 -154
6326 1992 -109
7888 4201 729
1039 2152 6
317 2849 -372
6693 380 210
7546 3403 -640
5761 6318 274
8255 2812 -830
1622 6664 661
7917 1746 -746
8053 1893 606
3748 5459 -483
5397 1576 935
4539 6202 302
122 3483 -418
1320 7762 625
5467 2525 436
541 5035 -81
4482 7927 974
1303 903 -422
8225 862 -206
2821 4908 130
1419 860 -796
3882 1950 -468
3063 1669 -546
2606 7206 -714
3105 5458 -773
5824 6712 907
6928 2606 -613
3754 1096 888
7966 3134 -201
4878 8059 -916
2472 4194 -226
6229 1995 347
575 4469 -544
3928 2134 387
7257 1993 -601
5148 153 -197
3242 813 553
2924 7197 -903
8083 4181 739
1619 2214 -104
1219 5339 -411
4837 2073 695
6694 7799 -333
4881 3180 842
2244 6638 298
4545 6125 484
5569 8334 -282
1832 1010 283
2203 4238 -233
1796 4077 362
7267 2260 749
5086 5798 -320
2052 3702 -61
2316 778 39
754 4283 714
7842 4351 547
6614 868 -880
6298 5987 15
6717 3885 -847
7043 3304 -833
6190 4087 -735
7086 750 648
2078 3792 187
7322 6453 611
70 4143 -551
7765 4273 -321
5040 2655 -192
1106 1658 -866
3893 3298 -922
3772 6935 44
7813 644 -340
5977 1374 -533
8137 7551 -243
829 5955 314
4805 2310 34
5362 4521 411
5916 3262 -234
133 4261 -857
4232 7289 933
7115 5197 -323
5887 4629 -989
213 1499 739
2553 8056 362
2722 7896 676
4338 2057 -426
6894 7806 54
4660 7463 -858
7609 848 155
1162 1465 -256
4309 5030 -726
1100 8145 244
7780 7483 -98
1572 671 84
3856 3906 396
8182 770 953
7654 2490 -105
7246 3110 380
5812 4679 11
1622 2413 219
580 6585 679
952 749 -515
5764 8040 708
2246 7731 894
5314 2450 926
1976 2357 38
7155 3252 157
3946 7835 155
6294 3872 -79
2030 6453 -698
2871 612 -498
6897 1749 -297
4411 1407 -668
4803 4360 -907
6192 7717 576
3147 5281 216
2031 8039 -953
6988 7009 -632
4851 1051 -5
5468 2712 -502
8192 2728 -268
7685 2983 2
3647 352 -554
2320 4868 -576
3634 7341 -467
6009 4542 -785
2538 5882 416
5071 927 71
6344 1060 528
266 5712 296
1748 1514 707
8270 2458 -773
7911 7380 245
2910 5438 -929
6384 1940 -759
3659 1431 -575
5062 474 219
6883 5982 -427
4806 4309 -657
77 7586 474
5831 2091 -867
6830 3344 893
3240 147 -927
3076 2087 -545
6645 3229 -818
3803 2366 920
1499 5485 954
7551 6543 -87
5629 1251 382
5434 6835 101
6018 3794 -592
914 7231 694
7441 4639 679
5002 7806 220
6172 4000 -469
6291 4110 -263
4840 5323 -801
2009 5346 -410
6795 3516 -985
4293 2374 -255
5375 5127 196
4617 3345 723
5653 3735 899
3753 6396 306
7758 5633 -774
2869 4988 -601
5145 1111 760
5304 7226 -537
3304 842 -468
4221 4422 722
29 5955 218
7702 8126 -805
8409 2380 813
7899 6008 -190
2183 1417 339
1821 3581 713
2129 3268 -260
6615 6864 -190
3327 7657 -463
3614 6173 310
796 4279 -473
3885 7838 -208
1393 5969 522
4169 1754 -449
2594 998 923
771 8171 883
2468 5590 -971
7829 6008 956
245 7474 -168
7967 5395 493
7718 5144 687
7504 8088 -125
6973 8341 96
2627 4964 -137
6173 1319 -330
6905 6129 686
457 7543 81
4241 6207 -165
1667 2455 344
7534 4267 -196
6403 7232 -901
5473 658 538
1374 7261 700
6493 6537 715
1248 6564 -415
2126 7586 -377
5794 5154 -819
7066 2240 871
5900 2616 -998
8280 2571 738
5851 3050 -643
2165 2120 906
8457 5019 -587
3256 2330 -656
1998 1190 -65
4827 3813 632
4395 6848 249
4956 7017 -708
8015 5288 -506
6003 5299 -682
3184 1413 -567
2109 4216 648
6395 7345 65
1419 5065 802
4254 4628 -208
7870 2758 180
2971 30 -677
6641 7569 -755
5432 1118 244
2171 2689 350
7383 1869 -683
1998 5956 -68
3134 2421 662
3381 2052 581
2544 2001 -490
4607 6757 46
1834 4902 981
5179 3145 439
6293 5738 -268
1122 960 -554
2554 2798 494
8362 4129 403
4633 7617 -515
6726 7444 615
7563 512 896
2880 1352 -836
5803 2532 232
5215 698 -987
6456 102 551
2741 5884 997
3999 7716 16
40 7288 38
4561 138 -481
7548 8405 -770
1213 7693 -964
5367 1948 754
5468 5863 212
1665 3648 720
7546 4627 -842
1202 5393 237
4350 1494 -939
3809 6117 -746
3162 3499 937
3339 7906 123
6907 4629 -829
4408 8457 -34
77 8399 221
528 4163 877
5912 1946 -619
6049 4847 738
7606 7737 522
1163 3108 898
5906 8346 459
3383 6194 -571
3633 1278 -182
1767 5779 689
4000 3646 724
2030 8342 -961
3974 1260 15
313 4617 -458
2933 6262 226
5002 6369 709
7874 6608 -521
882 3233 -545
6024 119 -655
6831 3035 913
4906 7418 -390
1419 1406 61
2454 2998 894
6857 2909 -555
8253 7655 858
4218 5528 886
3547 4475 581
4997 2479 884
6237 5536 -125
4047 692 953
5098 2343 917
3324 4586 -522
3590 8391 -35
7828 587 86
4671 4803 670
663 4839 25
5960 3703 581
1508 4474 732
3702 3138 802
7207 8340 -812
271 143 -236
3361 824 422
5380 7560 -734
5333 6549 125
1816 8033 -335
5460 5484 -836
2746 6498 -93
2958 630 17
3907 7949 -372
7410 8118 107
6003 4852 631
5692 5480 -999
5777 5528 554
5853 2591 -967
5628 3705 -218
7467 895 -527
4657 2836 517
1547 7605 -802
1188 6054 633
42 6579 82
875 3834 399
5991 3971 -214
3833 4835 -80
7510 5615 -551
4428 8441 -112
5737 3492 -113
1576 3739 58
551 1189 674
7167 7681 -670
7005 1366 561
7038 4542 -373
6019 7936 926
907 3718 834
8007 3369 -839
4683 2250 874
2636 7748 -754
402 4596 316
7510 5956 -426
1494 675 830
4631 7903 330
6349 1295 221
348 7649 109
4894 4139 576
1723 8082 -210
38 5991 -766
1651 1787 -211
3592 1705 218
6707 2340 -415
6449 2546 500
7629 8157 50
6049 4608 -937
2833 4826 117
2855 744 -996
4097 7179 891
456 2976 -127
1294 5823 -550
7809 5217 2
4051 8391 -889
2538 611 220
1104 6891 813
1584 5027 919
4198 205 -307
8406 2113 472
7663 300 -140
4937 4417 -212
4859 1177 223
1844 4191 -227
6706 2578 805
1562 4551 -183
3814 6750 -510
2162 1430 531
1387 7 202
574 4503 -610
487 3722 673
1186 2906 239
7661 1178 663
150 8349 827
3249 8314 458
5051 6532 -324
5659 5338 -43
6185 7788 704
1988 4219 575
3719 1309 873
6127 7722 156
7149 8108 51
4180 2763 65
6063 5662 359
555 375 -39
3723 174 199
4552 7444 199
4803 5436 848
3714 929 -433
1183 5101 547
924 2594 -419
2069 3074 -11
4477 2647 929
26 6153 -661
4470 766 153
1820 814 341
3166 5713 946
809 348 -48
503 1667 -361
2405 8226 -68
4242 5851 -686
1919 7324 -413
8471 7766 -754
2751 850 260
2851 4890 -397
214 3371 519
6569 290 133
2979 757 525
4820 7681 632
7751 5832 -759
4391 1907 -839
1070 5626 636
5864 5045 -788
7431 401 239
1846 7050 -787
6447 5288 -80
270 1298 261
3729 2832 82
356 5490 316
4873 7398 -877
2316 5509 -812
4514 830 115
337 135 687
1560 1213 69
1735 1172 -35
7136 6184 741
260 6348 633
8023 6361 220
377 5444 196
1106 2236 960
8048 2923 -632
2765 7971 -97
4624 2669 487
265 6240 665
682 6349 470
7338 4176 596
6129 1749 963
8235 1435 -739
6486 2399 606
1138 7632 -340
3046 6625 -510
1966 4816 -170
2877 226 817
3329 4134 -587
1809 1071 777
868 2340 -295
7273 7340 -788
5755 549 760
5143 6142 682
3388 5399 -875
4860 4760 775
8038 2588 568
939 4117 -884
1124 1127 678
1193 1643 8
4052 8135 687
4116 663 334
887 321 713
691 2273 -474
2891 4631 477
2201 1704 724
7041 4897 712
162 1481 -713
7060 1769 -508
6329 8128 -919
6927 1713 -559
197 3523 329
2361 2193 282
2981 2789 508
7734 6900 650
4207 3700 789
512 4407 386
3493 2774 -200
6365 2986 143
5497 7577 999
8487 2869 -465
2807 4345 584
1463 2896 -512
7866 8312 -969
715 116 355
1119 5058 470
5199 7860 407
7071 7062 -633
7960 2338 765
7656 7584 -887
5248 7889 -972
1773 6713 68
438 1800 268
2117 626 -641
4185 7796 -39
1295 7091 -980
6549 725 -991
2908 2306 458
6570 6689 821
2309 7080 -753
4805 413 338
6620 1082 -857
5620 2856 98
2970 1765 648
2385 1554 976
1961 7179 -15
6798 2913 -5
2305 979 -962
3123 654 349
2405 2756 687
1424 1343 696
6134 8239 -61
6650 1230 536
765 3275 -705
2266 784 179
8200 6817 -901
8443 2440 624
1946 7995 -304
742 438 143
1501 6838 -783
3830 1948 -38
6161 8204 980
5482 4669 -613
1967 3836 496
5667 1287 67
5598 3255 918
2634 4153 179
3819 1433 308
5973 7538 -307
7790 3680 -58
6633 1638 65
6837 6273 -375
2096 2500 -831
4433 3383 276
1557 7007 -653
810 5782 -929
5554 7665 563
3830 4032 769
1334 7613 735
3958 1110 766
3563 6138 -760
371 8411 594
304 7391 962
2377 839 520
4243 631 923
2890 7191 -360
4003 760 -601
7293 7801 -917
4817 5635 390
7914 419 560
7106 7007 683
2102 3207 -345
6464 4737 -342
2358 7415 -673
514 3680 -164
2414 3235 509
5350 6607 -650
135 1542 867
5202 3571 -547
8440 8256 532
1906 4586 503
3195 5712 -258
1107 5936 -860
2148 6445 -269
4375 6386 -132
2938 1333 -382
3227 368 -58
1167 3163 -751
2181 4277 -350
2159 62 -174
7957 902 -691
1558 6143 -272
4914 255 888
3374 8230 800
4959 360 -464
1521 3906 103
4934 2497 -1000
374 242 -412
3465 724 909
7322 6612 232
1708 7580 -278
5268 5155 549
3198 695 534
213 2813 -690
7594 6695 -106
6542 3618 299
774 2721 775
2282 7268 810
5409 549 698
139 6542 430
169 678 59
2533 316 460
252 958 773
5292 4457 -874
4266 3332 -968
950 7545 -159
6966 8231 330
665 3257 772
5134 1231 -40
2928 1896 406
2652 6269 -745
633 3092 -390
7719 1741 -820
4931 155 950
736 2756 -931
7642 4550 922
2172 6780 989
6716 3546 -196
8030 5818 871
3379 4620 201
8372 1178 855
4625 6200 -684
5220 1438 -231
4916 5267 862
3609 4922 14
473 3641 331
7886 1964 -505
271 3787 685
986 2748 -499
7077 2844 820
2388 407 -719
5153 5436 274
6237 2365 31
5245 434 431
4141 7995 -849
6334 3853 705
41 5605 -114
3866 964 -725
5744 8183 847
3392 4031 738
5561 98 935
6626 2728 297
2353 3288 -899
7137 1954 -397
79 4181 963
6493 1168 -636
539 6143 157
2786 3006 -949
2135 4804 691
4371 6484 218
5629 5524 -151
5360 5281 909
1947 1860 -348
7219 4424 552
794 5698 173
7609 299 -613
5530 6710 279
310 327 623
4789 4787 -959
7564 3639 -834
191 443 835
336 1034 -809
8050 6443 -916
211 1455 -991
5157 5172 -631
3474 7006 -92
1647 3860 821
7620 2998 56
6669 3964 -479
3161 5083 575
4630 3550 -770
4587 6264 324
6188 801 302
276 1201 -660
1602 6135 -140
2360 4673 -367
103 1471 386
5867 3488 -663
6416 7063 824
3307 1556 983
3746 6472 -699
659 1233 567
7513 4185 123
3441 3004 -771
6091 2479 969
744 2126 357
5023 5021 -813
4378 5484 -690
4353 5127 881
4103 3320 -512
3982 351 725
7282 8305 14
1888 982 819
3065 885 -432
3422 951 677
6967 6769 -762
2319 3595 784
4432 6157 -42
1184 3742 108
3959 881 268
5173 2649 -200
4261 5192 973
2509 4418 228
6219 4693 -499
7087 6803 -59
313 4612 -688
591 3417 -864
7024 4613 224
7536 3713 -220
5577 7493 -461
7802 4593 523
745 8394 -634
5830 5409 367
520 1633 289
4866 3134 24
3370 4100 -905
3548 2717 -481
1381 5586 -2
1030 480 913
4016 6776 -800
1526 3386 -556
1645 3061 218
7447 4080 222
365 660 -589
6898 7748 26
7184 5366 951
922 6020 -155
8106 3966 572
1574 296 770
3714 4340 -113
3181 8229 -950
5491 4035 970
7593 667 -322
6603 7680 20
2980 2523 920
7678 4210 -581
2473 3667 799
7819 2049 185
5468 8267 405
767 5355 -558
3590 5616 596
5347 5868 -354
7891 5737 -433
1045 3497 96
6350 7403 -614
5318 4182 -382
1291 8162 297
8020 3884 511
7637 7533 47
397 7991 90
5258 4313 -944
3844 6643 380
2990 7447 -629
7112 1909 115
2953 6402 -212
277 4927 893
3672 2496 -967
7034 6954 -116
1599 2995 -144
2041 1574 365
5622 1762 -345
8213 6587 840
7718 1322 -366
3338 8272 -292
3497 1830 -781
4615 7570 441
1755 6831 406
5396 2279 -850
5400 2394 95
2839 7829 878
7282 1523 36
866 3813 -753
6332 6028 -58
8020 3497 813
4680 2699 -843
4742 5943 -779
7957 2779 -356
2227 2996 -169
3222 4020 675
5296 3420 261
2551 5344 433
1578 4348 843
78 5058 -154
6786 7801 268
4038 6386 720
2118 3008 -9
2030 5285 -637
1366 7793 745
6522 2211 997
6438 7247 295
1612 4958 -86
6108 2746 524
4105 3478 -844
6659 2973 -761
7183 7361 50
4453 443 -464
1838 7051 -454
5867 1385 6
3465 7972 -205
7432 4117 20
431 2376 -69
5307 8001 -196
3476 2278 467
2061 2188 1
4549 1489 234
3081 3091 -254
2298 2840 -514
5889 4121 618
507 6732 -833
4531 118 319
7435 5282 346
7286 8216 557
6704 6683 474
99 975 498
7144 3306 -791
3834 750 -583
3578 7956 -60
5856 4099 283
2493 1974 797
2652 1570 433
8309 6205 690
4289 6544 -878
885 6620 -176
2864 3125 938
6529 5263 680
5955 2852 994
3883 6295 -179
1661 7291 606
5500 5789 951
251 1625 -43
2553 1409 -1
6494 3623 -332
5697 5583 -236
5448 2365 848
7718 132 384
230 6377 524
5004 6099 -709
7241 8459 -90
1873 8220 734
3279 8446 117
5392 7333 556
5714 3055 147
3795 7472 806
2335 441 -597
8481 5385 740
709 8167 -265
2230 2041 -556
2988 5879 -813
7039 990 80
7808 2095 910
4244 5042 554
4586 2834 330
3132 5642 -317
7078 2786 -720
216 2050 333
2481 4279 -271
3253 3449 -13
4501 3398 -616
7467 7613 -916
3632 5245 -39
7737 5236 -803
5198 3175 541
7144 2017 -205
3436 6648 796
2939 5898 815
6333 1703 450
3919 2171 -268
2653 959 -488
844 6204 336
2211 6746 328
904 5446 -686
4503 4035 435
2331 1518 83
4368 2273 -617
2347 1049 -264
5301 1688 11
845 7850 -40
5045 442 -108
1272 4854 -690
7137 4849 665
4054 441 -36
5272 7785 -810
4934 826 805
7928 351 -749
7479 1364 643
1665 3623 -708
6253 2712 647
1811 5351 -131
3616 2304 843
1865 356 37
1991 1850 987
4167 4984 975
451 446 -649
1509 7300 -286
8166 7419 -249
5862 1326 -289
4393 5210 776
8140 154 -533
6486 173 -849
6901 1719 -955
1059 8493 515
6208 1094 203
4236 8237 -828
1681 4331 -651
5155 1444 -309
829 6483 672
3440 3539 -808
6665 249 597
4446 8206 -945
7996 8224 -462
18 6915 681
277 3477 -850
2038 3440 723
2562 1564 560
424 6802 -4
425 5895 -148
2952 7509 -87
7700 6433 448
4038 6943 -284
6197 6983 -506
2490 734 728
2939 3233 972
5402 7543 954
7729 1514 -873
5815 5450 -923
4572 5633 325
3615 6425 -754
1799 7709 -820
3006 1559 -574
267 5354 72
6761 5970 -976
4211 5181 910
5507 7386 -567
4089 174 951
7944 8088 528
1343 7698 -258
6972 6676 838
286 1818 -751
8437 6232 304
1504 4930 384
4978 2390 282
8289 5898 171
7883 4992 -326
5926 8160 -226
63 8359 957
6799 5121 252
2559 3646 106
7990 2361 631
2999 4893 -365
6318 7125 -676
807 722 -770
3023 1419 531
8429 718 1000
3643 3352 223
7391 776 -646
208 7407 -212
6387 8349 843
5086 6011 100
8348 1532 -459
2416 381 458
5000 3052 966
2591 7865 873
349 1041 151
4017 2692 -64
2276 1681 -121
501 3037 -164
6417 4914 -268
3311 7897 535
5544 5640 846
5343 851 -389
7901 4529 -25
686 7563 454
8384 4601 367
7024 1677 -158
1126 7377 -182
6707 6400 -489
34 753 -101
6521 6218 777
933 4734 16
245 6866 224
238 7182 864
7298 5971 -507
5958 2687 986
4554 1732 -829
8217 4069 645
5925 3417 -70
1244 3382 645
367 41 772
5386 931 -206
1760 8136 -762
5702 8443 -112
2540 5190 679
6945 6487 216
4266 6553 -12
3960 620 131
514 4931 -316
3511 1328 -654
2648 2026 -623
7325 5955 -860
4195 2120 510
8001 8305 -604
6239 1531 -839
3625 5950 -167
3741 8491 802
2477 1585 92
7390 179 590
5491 5581 -559
1069 2420 439
2016 7566 -818
2756 6199 800
6436 6923 -725
6641 5106 -226
7814 6570 -894
4098 7666 159
645 2149 -527
3582 7762 -34
241 3803 -300
5899 6171 -221
1297 5909 253
7353 945 530
3059 596 542
5097 813 -517
1861 711 748
4921 1267 -802
4935 4548 135
1680 5372 -982
6850 5026 901
1624 266 282
