16
946 853
397 635 474
267 608 994
184 504 -442
249 408 293
72 657 969
175 694 773
721 16 900
306 259 -192
191 476 731
429 440 432
550 2 -239
382 582 -146
694 63 832
707 42 -528
515 111 -164
551 657 794
21 26 906
498 774 965
719 57 242
497 789 757
729 553 870
117 39 -844
58 241 230
530 1 832
210 104 829
267 304 606
336 241 160
261 324 -535
481 470 213
371 653 -667
618 341 -185
95 604 565
387 182 142
425 773 434
529 229 -221
387 589 900
44 86 -5
149 199 520
288 317 -366
593 515 -497
168 433 -506
55 565 74
542 104 978
316 346 -41
724 734 288
732 432 -763
146 46 -870
162 150 731
491 605 928
351 553 179
383 311 -457
331 353 -289
391 310 -66
45 314 662
415 189 39
30 667 279
731 364 398
205 38 -626
444 32 420
783 747 -647
253 337 -778
64 661 389
750 719 -196
738 784 -792
253 238 -639
343 444 -310
169 532 791
491 699 -375
727 294 181
105 335 786
769 317 533
568 310 346
72 126 259
585 320 -937
505 489 227
653 547 157
694 597 113
429 635 227
471 280 -651
61 379 963
404 770 -158
560 88 700
258 652 784
797 354 627
774 67 78
612 381 332
335 450 -81
419 457 -457
691 272 -313
581 291 -603
710 288 -511
279 265 -628
151 78 470
339 217 636
226 604 627
95 492 255
600 516 -960
254 257 -435
93 327 700
416 547 515
605 193 -723
129 550 514
577 312 -82
482 737 388
697 722 630
279 711 -666
656 265 -688
417 595 304
262 369 -293
486 461 414
104 654 816
626 51 -386
301 546 -930
663 221 385
793 522 -435
98 558 902
164 673 -322
423 685 60
612 490 493
64 198 -679
436 777 769
628 540 597
459 216 377
71 429 -738
473 63 19
501 349 582
600 572 -175
203 563 -252
407 767 -29
544 801 -56
477 627 -212
524 617 670
299 410 -476
180 691 -240
279 126 326
50 121 -435
167 405 389
259 748 69
250 683 -935
48 28 512
166 159 213
153 42 980
90 71 -589
696 589 355
614 272 975
583 717 799
405 109 -99
413 369 438
727 64 -772
777 533 674
162 265 -54
276 549 -541
490 619 -794
459 336 928
126 148 30
125 253 -740
3 427 203
13 759 -921
364 19 -135
105 648 662
277 502 -34
656 189 -629
595 565 -811
260 531 845
67 249 -679
74 675 -466
728 731 -844
143 423 599
86 105 719
705 326 8
189 30 843
263 623 782
415 182 -645
689 152 -317
416 585 550
300 590 -820
118 518 607
274 107 86
131 552 680
152 533 668
481 338 917
620 442 -418
608 451 -8
644 454 -975
772 62 -282
178 344 -533
266 289 -141
638 158 472
48 625 201
27 145 -925
548 345 -217
631 285 406
104 297 927
368 446 -758
540 592 -850
675 15 862
242 703 122
135 371 13
391 763 192
77 87 693
649 103 -486
21 113 752
705 452 -604
310 756 -900
546 216 -173
722 36 -156
613 303 387
283 385 140
348 433 448
411 193 -878
3 395 -38
449 704 949
300 428 889
150 267 919
464 134 -429
50 796 93
329 149 406
495 460 327
491 309 -659
404 136 -545
117 653 98
293 449 -529
504 292 183
575 612 -557
507 376 -456
519 279 -257
250 466 836
409 283 -299
619 416 900
448 683 -304
590 751 -157
425 714 556
288 508 -40
289 801 547
725 450 948
676 492 -976
463 223 -899
374 215 -256
42 414 388
83 745 -579
154 132 -609
428 790 735
207 13 -125
436 255 563
282 793 542
296 670 771
790 612 648
467 634 -944
36 429 204
375 381 973
592 515 355
536 242 -122
75 620 778
437 557 -612
727 749 -420
625 558 -338
60 334 261
622 163 59
331 100 992
435 205 -211
448 16 519
94 165 -867
720 458 -216
214 395 391
751 365 -373
519 34 -611
248 590 983
253 648 395
260 436 -156
367 410 428
519 771 893
490 595 -781
14 407 826
235 334 243
220 366 157
247 456 23
414 88 40
795 497 -81
495 302 279
53 703 259
75 675 -782
334 262 -230
598 534 491
418 403 -165
341 776 -186
131 204 692
677 334 771
601 413 710
645 331 -887
427 404 -485
121 802 -425
788 468 960
741 562 -9
439 380 196
302 250 604
65 628 618
515 640 316
746 602 490
190 520 -730
294 412 -592
741 398 -822
444 294 233
578 420 359
7 47 759
585 441 692
9 551 -456
318 415 -612
480 772 28
586 342 -662
715 446 636
639 642 -482
619 314 -899
621 626 -763
365 174 144
752 5 370
115 607 -712
37 336 -639
380 675 -376
254 453 -611
569 89 -69
25 352 891
439 67 -323
564 604 -912
536 431 -944
567 128 736
735 397 148
408 253 -154
642 568 605
499 746 -527
128 90 -271
38 24 -138
74 15 -803
492 136 395
706 551 -249
772 246 743
669 492 -970
666 230 -963
698 656 203
788 484 -685
178 326 429
18 393 82
799 614 -192
455 404 -289
617 154 134
442 252 -900
494 632 63
641 10 -323
261 447 -525
553 188 -123
487 426 180
246 613 247
765 682 -233
235 542 -895
630 288 -649
290 584 -44
145 273 -618
72 776 -26
283 502 585
607 433 614
38 469 904
477 197 893
382 86 -967
705 41 -421
426 363 -308
478 383 242
561 313 -862
792 510 -81
249 525 911
704 442 532
610 191 -212
87 62 676
730 138 662
744 679 514
645 799 -755
336 72 176
604 142 -417
758 372 552
697 636 -444
610 665 488
347 774 561
596 138 105
92 539 461
573 228 -445
737 599 987
375 188 762
103 519 77
408 46 701
555 35 75
17 621 -213
755 192 -984
620 226 -53
160 301 201
522 50 -296
31 326 837
107 608 -92
387 475 -934
417 65 -669
201 147 606
489 251 -696
105 118 857
564 48 807
91 741 352
665 75 318
665 296 -275
414 32 -657
88 766 -85
112 188 -569
682 738 -248
189 694 202
799 553 667
417 508 23
785 427 -471
168 364 -762
430 475 101
446 784 -997
591 394 -407
367 778 -208
506 323 -976
675 34 670
80 414 -548
491 374 -555
794 212 259
471 348 537
429 188 -638
70 188 -565
625 701 857
579 493 -528
173 368 716
639 322 584
218 606 -805
546 252 7
100 695 -273
674 391 -180
182 743 -2
537 609 758
322 799 -642
325 721 -855
494 91 172
168 626 -704
802 108 740
396 277 -114
81 401 -727
17 703 -425
332 81 -175
591 781 -617
541 28 741
678 135 -734
423 635 -710
683 746 -796
198 104 -748
36 653 708
354 427 -786
435 132 -878
570 523 639
7 421 -342
706 211 -600
667 620 -177
488 23 72
52 283 -178
168 308 566
780 146 -458
373 555 -707
248 402 -900
222 473 -338
505 75 -100
297 753 -685
122 362 482
389 215 -97
280 168 -722
708 40 -925
800 386 -494
74 298 -547
343 518 659
534 483 415
497 63 -785
133 269 -920
632 639 769
358 586 258
532 8 560
381 341 -149
593 625 -843
407 716 -676
631 580 -399
87 23 -106
80 479 292
764 203 283
657 532 485
734 624 -797
217 529 -444
575 493 685
309 560 40
224 643 988
336 570 -956
663 335 -348
406 661 493
327 712 -619
424 406 -355
133 621 831
120 305 845
488 645 849
77 444 -526
745 124 -69
87 635 -138
792 327 665
397 275 141
371 266 -841
340 465 -192
547 299 146
602 519 -246
323 330 -35
9 397 -728
173 442 -355
535 320 500
634 115 -945
421 15 222
621 118 799
648 293 506
61 595 375
59 422 -729
643 684 723
740 732 29
345 204 -946
344 319 -416
176 648 -614
327 417 -681
101 7 -951
143 552 -931
672 543 734
609 778 383
29 104 936
284 265 889
745 596 996
690 141 -213
300 277 655
256 383 -893
505 737 -705
780 796 -357
44 461 -309
782 564 -619
93 480 -295
280 137 173
312 455 670
456 653 -991
147 224 -849
631 258 -755
164 641 860
606 428 -830
490 615 166
550 141 673
130 284 -402
615 788 -19
49 591 -391
578 450 883
299 624 357
510 93 652
336 465 17
162 300 614
311 645 -885
89 222 -193
104 216 -552
116 540 -614
99 385 514
284 413 -431
606 159 739
595 686 375
132 384 -701
7 339 714
422 87 306
242 624 376
291 229 -449
466 347 -697
39 759 600
196 575 309
516 139 275
423 455 285
633 123 -718
611 193 381
433 393 -584
771 111 -798
791 686 744
22 178 784
547 320 604
500 283 204
302 679 -764
739 8 -263
279 480 -652
319 549 192
659 278 528
563 42 -726
743 233 -328
635 430 703
490 569 -546
716 680 -492
45 210 274
762 205 -98
86 778 764
173 344 -521
766 100 35
1 414 244
49 543 -563
150 288 -568
67 749 543
712 662 451
612 515 130
69 191 734
480 10 721
266 2 -730
303 231 -51
384 514 -490
678 80 292
123 127 -126
291 20 321
46 484 569
578 339 15
215 762 476
329 384 -77
353 8 -769
412 336 -254
151 28 -64
17 597 -886
477 150 646
638 523 -780
342 747 826
116 307 -930
200 458 -114
631 184 733
32 374 490
431 563 -422
373 352 -166
614 237 672
83 51 -663
599 671 -276
334 36 -143
403 128 907
142 585 -237
363 655 114
500 6 -993
78 702 -447
483 88 569
351 166 378
710 249 -341
253 33 648
11 545 -917
191 424 -682
286 801 -268
82 239 -609
668 583 -340
271 450 -878
125 453 715
510 651 95
433 256 -650
59 68 -106
127 515 771
32 98 897
156 547 277
681 88 504
369 438 -923
729 473 -794
740 43 593
552 612 -363
257 510 -64
322 675 161
278 415 86
188 624 -552
524 361 -242
246 290 214
210 31 -257
626 445 495
450 520 -713
93 148 -998
383 239 782
54 457 108
793 743 102
678 114 635
354 339 -636
245 189 694
684 321 200
645 717 -773
88 520 -334
442 24 259
98 445 604
655 608 -69
764 772 -829
486 457 841
249 175 485
147 88 495
104 451 -973
63 674 89
2 432 -37
361 635 -406
295 475 -153
757 591 320
144 198 -871
757 205 -566
268 507 156
80 29 725
661 534 -200
278 708 -663
862 866
130 820 537
622 274 -278
419 517 921
451 829 -819
248 579 909
67 745 945
89 392 -105
168 646 -95
132 658 -740
37 824 -130
148 765 525
184 409 -515
428 812 245
582 585 -691
677 205 305
176 848 515
258 214 274
515 519 -761
77 314 -531
497 178 -673
304 680 289
798 446 -97
78 485 -948
308 474 229
602 271 775
355 767 -76
19 231 539
15 693 -881
555 664 -449
239 76 517
724 498 -665
704 358 900
98 243 476
534 264 -46
705 506 -777
786 805 450
399 276 -449
172 532 -518
205 245 -383
553 319 896
732 458 -740
831 43 556
787 216 -702
578 399 -463
140 469 -667
797 453 -84
420 587 -948
729 80 379
697 124 -194
181 751 585
788 168 174
10 380 602
228 211 510
49 585 -402
621 587 451
188 509 292
745 16 -644
737 718 401
286 37 919
123 596 877
112 356 351
277 429 -5
412 649 -534
32 216 168
156 548 526
544 328 -11
24 231 137
150 144 452
420 560 -607
322 731 992
465 762 209
294 397 -938
377 782 225
524 136 983
425 170 937
365 705 -31
576 805 -432
200 564 -987
301 50 654
380 747 -97
125 550 536
179 696 525
744 269 322
416 487 109
611 664 -711
110 644 -515
274 15 779
718 789 278
709 751 -672
188 126 -673
785 670 472
222 393 877
524 732 220
111 782 311
303 252 218
197 479 -832
509 518 765
281 326 254
743 85 -650
826 172 -74
576 77 -339
275 579 -574
81 217 -668
134 776 817
709 841 604
5 556 610
758 557 992
816 842 -340
531 468 0
401 276 355
314 616 847
427 388 12
363 339 558
323 801 -591
493 737 1000
32 578 577
532 432 709
75 94 637
387 10 72
421 166 -615
762 627 561
263 310 -522
199 519 112
460 543 -477
569 692 57
184 695 986
156 696 76
464 442 -216
571 147 313
601 392 -764
845 540 351
220 116 117
294 673 195
318 47 -677
412 594 734
739 532 130
397 647 -689
344 141 -909
289 647 -999
647 655 -975
409 249 -82
261 450 433
512 151 45
445 281 -595
181 422 -433
316 97 -150
391 545 -233
10 91 -286
461 638 -298
408 564 798
471 228 698
839 369 -123
137 596 -221
472 697 -828
677 399 -522
840 522 415
75 535 102
384 543 564
245 535 -842
20 11 -514
784 104 392
626 669 -383
330 200 -299
131 563 684
351 625 -360
14 36 -489
648 105 209
563 469 883
86 270 -474
62 63 -187
66 111 289
725 281 421
150 505 -396
578 615 -413
328 813 59
250 278 451
509 369 -292
111 118 937
681 371 -234
366 817 732
753 385 -278
238 377 -948
359 332 -714
523 126 -197
371 507 -142
28 203 -255
36 834 -455
658 330 -791
362 92 801
463 563 338
417 562 -956
578 443 820
732 690 874
218 203 549
316 124 549
714 835 -180
810 474 845
4 852 486
243 660 100
595 845 -356
652 804 -405
733 407 315
372 687 -279
413 652 888
382 192 -57
184 831 -682
553 557 -999
727 318 -462
451 740 -627
678 759 49
647 687 -155
639 101 -318
541 727 149
331 466 -653
381 648 758
437 650 843
108 509 -875
806 648 921
843 519 -158
509 744 368
12 763 555
120 558 511
31 164 546
634 285 614
606 324 -321
641 362 -218
824 451 410
366 610 -420
33 335 -99
52 793 769
127 628 441
464 331 674
797 147 -625
492 719 -472
485 390 -40
704 800 330
194 356 397
33 384 -305
136 231 -844
10 404 4
792 744 -76
230 191 395
80 851 588
816 378 -976
835 270 673
430 839 -100
635 822 -109
176 700 780
846 275 268
711 537 901
709 444 -393
741 174 588
608 469 631
145 769 -861
467 435 513
603 231 746
584 407 476
777 348 -475
96 768 -305
405 505 -954
94 224 -378
786 82 856
113 710 871
550 354 305
671 527 -956
803 515 677
259 670 748
277 66 -925
818 721 407
3 855 400
737 237 457
614 231 701
846 825 43
840 427 747
811 74 365
240 121 685
799 1 243
150 657 245
798 153 -348
491 582 658
621 527 -343
416 651 205
579 736 -469
330 567 -583
486 456 678
410 378 -123
178 379 682
607 853 174
314 311 710
785 584 -865
287 324 404
768 197 -329
482 303 -407
779 647 189
467 720 -665
25 353 -206
214 799 -546
566 57 787
223 343 39
148 790 795
649 533 123
858 647 897
532 350 520
108 124 183
220 832 -803
631 610 470
785 751 119
144 352 773
672 831 479
199 381 830
735 862 879
208 262 -479
131 606 -817
852 688 -222
523 39 157
438 81 664
316 343 522
168 109 994
224 634 676
783 271 682
652 121 -898
685 560 -255
403 166 -947
306 3 967
361 834 495
450 118 -167
318 756 598
131 670 -785
216 187 -94
391 50 -870
295 424 886
317 571 153
562 399 -863
681 809 529
563 109 253
333 811 -994
712 220 879
810 368 152
837 144 -620
862 69 580
25 397 813
801 55 -692
7 720 -94
353 762 -523
777 310 344
396 183 704
415 347 469
534 426 28
744 134 -685
270 85 -117
812 517 674
797 511 -175
629 156 -625
459 698 824
141 583 -742
737 696 306
602 430 -716
81 787 -962
78 481 690
444 207 -996
391 683 740
839 725 280
127 841 -659
574 9 -937
46 516 94
465 301 290
563 245 765
157 591 -134
121 74 500
445 846 272
104 234 -820
310 34 61
389 650 401
578 488 -63
676 782 107
527 534 208
314 306 -685
551 16 -688
274 770 -760
12 50 71
534 257 -356
198 162 536
813 387 -158
415 361 860
549 579 -694
2 510 -144
363 210 -345
641 501 271
63 346 -89
525 694 -154
84 517 956
452 294 283
627 22 686
664 552 -550
14 402 -975
655 76 -675
508 578 -882
232 512 -639
511 267 194
666 212 -601
644 369 169
546 397 678
118 119 789
201 676 -10
788 179 -127
845 126 206
347 447 -951
7 453 -565
547 303 293
770 554 -130
164 856 -471
742 12 -116
678 825 -644
138 779 440
724 490 492
568 329 569
785 290 647
626 829 473
585 325 604
669 252 -483
442 749 -682
93 116 -635
374 378 580
634 471 73
34 808 -14
286 550 198
511 721 -704
88 688 25
802 830 34
283 221 680
177 375 148
389 647 83
258 240 -18
607 120 -186
647 716 102
518 211 -87
100 725 -858
453 152 958
426 321 -965
589 381 -344
756 633 556
3 607 396
51 117 83
634 336 -50
533 50 -762
331 722 -828
60 300 -180
557 83 -351
29 30 976
528 172 391
266 57 396
658 779 -924
14 458 -512
58 468 -430
284 281 572
552 604 303
669 187 -145
528 144 446
674 735 -385
99 349 630
328 195 6
496 656 266
728 149 694
485 589 108
464 459 -568
581 341 -425
697 819 -934
84 302 -933
424 2 70
274 834 -728
478 96 16
698 715 113
740 769 361
719 261 824
197 168 260
69 759 132
126 348 831
625 749 -314
843 499 -312
571 538 189
116 817 306
72 146 945
743 15 -760
568 791 -687
217 186 -377
17 276 -968
407 98 -669
602 845 216
531 773 -884
608 400 569
515 281 635
799 323 727
812 444 958
334 451 -648
532 792 -460
611 452 54
252 247 -93
685 83 858
146 755 -14
339 215 793
635 261 369
349 251 546
158 569 898
665 221 249
339 113 -492
246 107 770
510 126 -885
194 166 16
680 30 -79
289 4 -46
226 205 -761
211 845 972
234 177 467
587 514 -928
807 417 -828
323 249 881
464 551 794
158 860 408
779 182 -825
63 663 193
525 809 347
571 393 154
862 706 764
11 26 -925
217 88 53
64 237 -455
597 703 -150
598 463 998
580 498 -132
92 4 -809
312 378 798
224 574 555
371 601 -709
308 565 897
360 193 488
142 518 -664
259 642 -161
583 448 956
829 400 577
632 806 -789
154 45 -401
176 579 -317
775 741 -266
579 119 184
8 817 -723
624 853 875
760 430 403
379 501 794
88 807 316
439 121 578
843 615 424
38 793 -350
437 30 573
500 283 -563
348 726 -319
342 633 948
798 167 372
596 548 11
136 295 148
215 362 -970
165 437 -506
33 25 644
726 707 427
213 294 689
143 470 -508
844 758 -256
412 325 223
534 146 -821
598 669 563
799 190 793
260 250 971
551 234 930
646 11 763
536 331 -920
247 361 388
546 205 -178
405 488 249
300 228 -14
758 593 -250
483 373 -151
574 10 -874
801 575 -629
261 110 -488
840 588 -241
54 77 -101
600 691 104
237 546 -933
70 370 339
195 238 381
247 859 925
687 493 -497
597 298 137
639 310 -640
222 444 257
167 577 936
231 748 355
38 689 894
93 756 -477
563 252 -468
376 577 943
433 221 176
722 298 608
373 665 355
537 82 125
417 423 -734
485 673 450
196 631 -372
222 714 530
399 776 -48
615 422 -971
147 697 291
286 414 -622
116 614 497
252 553 328
209 764 663
381 233 698
330 106 -19
628 473 -936
366 586 -793
783 259 -654
471 839 885
761 682 937
216 371 -131
60 339 202
486 818 -763
329 814 -869
609 677 339
369 305 74
751 230 -872
359 165 -961
62 414 884
826 115 -838
111 302 47
669 443 -305
169 56 288
696 787 -461
722 410 -585
213 637 370
453 380 -947
816 251 -873
155 167 897
43 310 -300
795 126 647
561 404 -922
671 825 -434
543 745 -153
580 269 57
40 17 -193
860 291 -290
353 455 -641
317 437 530
631 475 -110
413 649 -716
820 650 485
191 180 767
66 424 883
751 85 -809
294 590 -376
314 714 493
82 417 620
102 52 301
684 438 -427
51 765 913
506 26 285
471 844 527
541 457 229
743 504 527
372 658 -436
399 392 555
487 91 -652
543 410 465
407 81 717
199 371 82
290 133 -668
471 457 902
159 197 220
275 575 598
669 696 20
349 533 -2
623 855 652
757 694 -214
323 250 789
636 405 -299
581 677 67
528 169 -720
807 670 789
849 157 -949
286 216 440
672 163 -809
204 446 -715
26 625 -241
792 238 -534
650 198 -692
850 182 17
771 403 -535
91 619 965
366 661 819
187 179 985
344 52 388
535 407 -868
473 481 946
442 542 461
793 457 -824
93 745 -886
583 836 373
844 458 54
10 212 958
598 535 -168
556 42 334
772 339 844
624 160 -533
825 417 427
414 220 -277
70 851 -833
648 688 -263
780 177 657
725 200 570
90 496 414
409 223 -455
576 657 901
234 124 -258
816 826 -719
207 518 371
433 354 -544
588 141 815
258 366 -927
304 714 -534
817 566 166
115 1 528
403 507 -833
22 227 234
140 499 496
807 781 836
258 295 562
104 848 -114
668 9 -837
350 134 94
157 408 781
459 123 -735
211 274 -875
604 786 419
687 295 -780
13 32 591
275 250 735
551 751 -587
813 630 -742
277 201 685
367 323 -757
551 557 -201
84 661 -202
442 418 -710
49 244 226
614 540 -364
187 392 -856
410 190 762
702 1 -42
652 140 -255
616 712 613
370 635 452
704 688 -7
136 468 389
198 29 -1
747 682 -327
194 33 752
767 588 -460
289 775 881
702 474 700
50 296 -169
786 167 -104
83 441 644
580 546 511
348 582 969
13 579 348
152 240 -413
787 770 440
312 650 856
476 576 404
129 221 686
354 653 -371
71 380 -379
643 509 -681
537 745 648
324 539 609
847 75 -629
424 433 -679
528 204 176
24 281 937
687 188 -336
47 322 366
479 39 968
364 138 -626
481 238 -266
261 625 421
484 723 936
796 459 -701
824 495 690
694 179 -127
118 35 841
834 228 -454
507 165 -55
453 306 125
273 397 -731
148 651 -951
209 167 -155
290 47 -715
462 666 -293
300 67 -129
711 707 620
253 3 -460
749 354 330
28 61 -16
239 110 -938
534 77 201
237 183 794
165 757 757
500 222 443
41 786 -912
232 235 269
616 312 -178
370 692 349
505 721 -789
359 792 187
57 88 439
771 24 877
470 599 926
503 733 -717
508 351 -511
725 309 -983
198 340 482
168 172 -35
371 271 847
82 297 -145
820 149 768
434 443 195
837 149 -737
828 851 93
72 359 140
213 551 -553
573 223 756
770 474 325
387 221 -877
190 519 -48
714 738 -292
481 505 -481
38 816 552
765 718 768
441 519 -467
293 360 -171
289 775 -119
399 556 -113
862 271 -318
189 437 616
335 723 -485
389 764 -267
75 347 -692
399 661 -179
500 388 -541
81 334 -424
203 157 994
705 542 224
536 401 -55
39 726 -812
382 729 -183
201 203 6
122 477 972
344 45 520
915 969
336 96 -891
252 341 -968
477 5 -674
816 416 537
372 145 664
280 488 -172
241 864 -805
710 578 847
483 401 -149
86 105 969
608 669 781
223 487 -415
713 383 796
246 869 -645
509 829 -501
444 757 361
550 761 -561
254 531 -924
500 390 403
200 148 -470
563 152 982
93 756 226
441 279 384
555 212 842
529 336 503
218 276 26
10 93 -872
680 9 648
596 208 -44
16 260 165
486 530 534
13 876 426
787 160 979
41 155 757
836 514 -313
538 31 472
182 27 346
101 86 993
491 232 -659
696 147 816
73 797 -963
447 899 896
31 175 21
534 162 -224
891 870 -460
263 497 -44
327 507 147
222 336 979
758 760 376
54 596 989
435 514 -899
156 788 -309
637 704 -873
240 900 500
636 891 951
15 213 41
698 781 -979
872 678 262
540 233 181
765 864 390
208 602 -646
350 530 635
147 644 467
246 227 198
815 396 443
108 858 925
150 405 -623
210 555 -110
15 675 133
858 318 910
466 881 -234
314 61 109
815 213 -175
5 501 -236
478 517 -38
169 213 -474
287 796 114
438 600 -39
699 95 -221
190 305 -982
804 568 -977
572 387 107
247 898 637
188 364 -843
374 804 -84
78 3 -616
352 606 -122
310 821 -502
526 33 897
766 893 -236
845 889 308
146 767 799
575 211 -216
571 399 958
593 676 55
68 348 167
309 436 325
690 500 583
452 358 -499
597 190 -245
277 470 982
724 107 -408
841 821 241
558 137 616
734 66 117
368 683 -725
615 201 991
562 502 -74
268 147 148
545 585 -113
428 469 478
683 90 -694
506 64 126
812 508 77
780 74 -982
246 600 -396
51 395 602
220 269 609
492 129 403
271 581 239
464 431 66
174 448 -534
351 251 -867
354 353 179
258 391 310
135 428 965
436 705 -119
572 544 -630
51 890 363
259 660 460
731 849 -248
559 882 -544
520 903 750
345 287 -32
872 385 89
367 483 146
810 79 -866
607 694 -210
533 793 731
452 132 535
294 790 -117
144 828 958
211 588 -658
891 756 -347
656 767 56
758 211 205
850 91 456
887 209 696
3 185 617
370 892 382
266 370 -658
564 618 -408
102 716 951
663 910 -587
640 410 -659
448 106 -41
566 407 580
603 715 -630
509 667 817
262 722 -649
822 853 -807
413 405 -121
332 658 -671
665 184 709
116 137 -952
158 333 819
685 677 317
658 304 -42
752 177 -198
225 792 -781
457 380 709
42 709 -203
236 744 390
300 71 214
426 554 -479
891 714 -493
445 894 -840
115 116 741
201 149 595
720 864 -102
434 331 -601
285 353 -275
708 387 -680
79 461 -933
275 735 558
412 492 -811
292 123 968
79 162 -700
533 763 267
221 344 -965
727 760 950
448 66 469
401 670 58
417 100 682
755 1 -946
270 581 910
847 370 -275
65 309 -725
691 205 -388
70 379 251
563 516 -286
366 50 111
15 857 -235
218 667 -496
316 405 228
462 776 608
685 494 378
106 223 953
901 574 -856
337 394 621
13 189 984
121 92 -178
262 279 729
764 404 -293
311 389 746
109 467 217
696 414 -193
668 110 756
172 810 -193
577 713 -519
867 811 -897
474 105 -365
637 78 176
705 439 476
258 279 685
235 343 -63
605 190 177
602 848 548
474 751 -160
545 357 594
677 730 282
560 595 -249
589 718 276
60 211 933
46 522 -683
701 866 227
557 908 -900
550 365 650
295 142 -351
108 14 -645
888 601 -263
751 36 760
724 236 72
542 97 -986
685 658 -889
12 591 624
887 497 866
680 302 301
631 37 -352
783 532 142
768 884 298
458 820 9
849 857 887
830 811 912
291 366 -642
47 561 765
188 651 154
281 457 -509
320 285 -900
601 462 -36
748 260 -528
200 257 143
137 413 -872
466 827 -586
601 820 -897
8 585 747
876 334 -389
887 440 -421
744 74 697
784 841 -101
888 180 305
168 297 712
210 273 720
200 42 13
261 33 -298
635 222 -57
81 282 -289
882 556 828
161 760 -901
289 231 -836
855 816 -544
894 677 -603
593 380 647
909 712 -620
712 892 955
340 297 -519
152 187 729
209 368 -784
141 414 95
812 906 -104
691 724 847
674 490 561
313 850 -638
497 322 399
336 230 824
512 688 900
509 240 -225
300 117 -825
140 291 3
660 602 -42
477 884 -72
212 299 -727
212 282 -573
619 510 -718
653 773 -463
95 566 -396
796 682 -649
740 93 -212
668 880 -610
178 143 204
209 238 -446
723 359 -790
13 867 957
256 8 -990
636 153 415
143 732 122
779 906 -862
790 769 301
885 452 -858
458 151 -884
374 69 -977
637 776 956
789 908 738
600 561 93
609 341 -71
529 309 -298
93 166 -646
636 37 -703
856 581 -429
576 66 485
459 99 -219
312 88 -490
603 705 264
579 799 -583
725 868 649
436 177 54
717 286 7
305 384 740
780 221 611
254 292 184
243 658 -654
453 757 598
185 615 -161
199 360 -286
647 427 417
264 773 927
635 123 673
200 136 -240
833 484 -165
332 756 38
99 631 557
419 561 -416
886 498 -518
769 169 474
40 831 409
450 357 -369
243 378 -791
484 421 605
127 177 -201
246 73 777
328 906 544
9 385 -163
113 673 -957
654 219 169
280 699 466
615 243 340
51 461 784
304 218 -141
355 238 247
836 354 618
282 367 411
383 446 -288
228 705 -212
66 369 625
8 396 -483
321 857 140
878 506 643
740 4 932
38 229 -716
180 264 -422
327 886 -325
495 721 813
771 490 -89
646 601 778
860 132 667
866 465 154
695 270 921
228 66 -43
694 696 934
740 506 328
409 115 -201
196 422 574
736 759 -8
602 455 788
500 856 -720
442 660 -311
196 680 -59
60 74 -375
78 826 -492
513 445 -785
344 620 -667
598 215 660
784 882 324
179 890 705
30 317 -932
434 718 -447
103 190 603
231 131 119
327 813 471
852 190 -115
436 407 -702
836 740 72
874 769 693
757 872 458
778 56 895
600 822 341
304 242 -838
824 706 512
697 265 -849
13 665 -977
768 178 480
836 295 -171
757 357 16
302 913 -952
373 463 847
305 237 -400
521 111 -572
306 854 777
700 45 -30
734 130 -109
413 667 -732
487 66 -364
120 166 659
63 585 -684
129 17 900
557 509 -733
474 855 599
173 844 -985
48 353 -837
884 14 179
820 205 -960
304 686 -310
673 428 -533
53 663 -245
684 765 -837
726 609 -118
574 891 -342
797 895 -173
135 482 -897
412 20 399
145 357 -418
287 82 -634
802 731 -74
703 400 350
742 552 -698
808 93 -192
715 590 437
395 320 -112
155 424 -202
684 57 -42
446 636 324
886 857 -142
794 597 261
706 794 182
148 848 441
599 5 607
540 801 -918
274 10 455
823 751 721
656 95 -328
646 677 -169
510 160 -848
317 876 -934
886 420 736
585 794 -95
51 45 -35
615 434 708
802 177 927
375 178 -616
869 802 -225
879 751 -688
856 326 944
378 712 1
92 626 -276
205 862 237
457 810 547
439 621 653
30 837 787
82 205 430
707 91 730
608 498 -95
795 163 -634
672 481 -626
46 246 920
217 239 617
898 553 -351
167 835 -889
33 689 497
260 120 -652
307 690 388
501 769 951
59 374 -98
863 46 -883
442 515 458
254 473 -351
226 106 -547
845 698 -260
820 326 -185
775 80 -808
616 290 467
430 615 253
359 81 -325
109 683 -652
280 526 -955
839 332 221
438 492 43
585 560 112
908 424 730
53 773 -81
910 523 276
568 846 -655
441 568 827
872 221 696
521 909 886
677 166 -462
583 514 647
739 801 423
776 621 -975
772 556 691
317 525 90
796 3 -825
800 343 401
448 567 -368
344 209 396
106 384 -474
169 895 650
286 605 -770
814 410 824
777 910 26
338 75 550
824 132 -824
267 541 -812
815 584 498
71 60 757
350 874 84
751 341 437
566 691 -247
247 542 452
796 134 100
631 686 678
258 225 -852
115 891 -7
378 146 -867
146 700 -892
669 20 896
873 674 986
340 380 342
823 903 945
207 749 165
668 344 -925
545 105 294
28 104 96
160 100 305
182 563 496
198 881 -619
803 891 -929
462 96 620
425 521 -990
149 300 88
773 833 508
838 459 -560
581 859 142
561 199 -294
736 381 635
422 190 282
827 176 -657
515 621 -891
47 322 -91
524 323 -380
156 458 -684
605 279 -737
638 141 844
175 777 -926
21 251 -203
837 114 993
755 23 905
903 556 -792
761 722 191
784 829 610
263 814 -897
871 615 453
