19
941 1736
361 594 420
351 422 622
216 481 97
145 101 512
653 324 54
367 587 764
99 81 535
338 383 347
162 89 865
737 465 726
584 784 852
783 561 300
163 521 946
425 402 870
542 389 331
70 740 73
418 364 298
262 610 521
210 420 917
219 237 768
807 799 69
296 155 811
419 129 448
657 482 190
593 660 506
814 221 860
224 346 321
736 726 177
314 541 800
97 783 530
608 734 28
53 4 999
209 574 164
395 512 962
450 659 436
488 165 207
441 717 804
451 417 856
474 349 405
284 368 705
293 88 344
807 789 931
696 428 299
748 644 484
284 769 931
387 626 82
578 157 460
624 769 201
168 635 778
546 407 61
744 746 883
54 34 102
396 606 9
329 78 970
683 399 698
8 538 871
245 258 448
691 364 407
562 156 644
243 395 687
261 48 13
382 481 706
278 121 981
577 44 728
554 205 57
624 256 68
413 175 106
507 414 437
197 475 337
642 196 502
613 374 132
694 119 334
781 769 211
373 230 806
350 319 246
687 663 238
366 677 817
226 702 586
288 632 562
565 705 213
358 743 9
593 394 604
685 467 860
640 490 304
141 95 919
787 600 97
616 84 763
587 743 635
577 256 922
696 321 685
521 564 351
296 748 331
634 575 180
20 586 814
192 550 453
767 768 706
285 610 834
198 145 434
302 82 652
650 265 624
181 568 852
177 627 906
326 132 431
221 89 525
272 360 800
537 564 976
181 573 461
275 276 246
316 687 760
120 512 655
733 456 600
70 239 824
640 676 605
743 200 143
331 312 892
225 367 123
40 615 486
361 594 26
705 231 602
803 807 722
731 288 627
555 439 799
648 145 69
663 30 558
648 148 969
509 747 581
255 153 562
803 317 347
386 592 40
221 607 958
36 298 482
52 66 215
356 404 651
703 84 150
311 367 108
433 280 290
112 213 549
159 253 104
191 709 731
736 67 302
625 349 894
501 281 499
26 230 3
718 501 860
155 589 670
110 482 747
295 755 527
64 211 249
496 98 305
400 352 435
762 583 371
545 119 166
172 628 837
402 190 207
396 473 305
363 669 160
652 201 782
215 717 918
563 488 136
159 46 517
318 532 266
254 501 379
426 655 691
321 85 735
331 390 530
258 214 20
380 538 426
624 172 645
345 593 9
12 160 861
109 760 435
428 798 439
270 272 436
519 571 367
67 405 556
88 293 802
9 814 489
814 407 216
633 744 592
492 610 591
464 808 224
259 549 490
104 344 128
226 190 532
297 792 393
308 741 192
16 728 559
15 509 483
740 530 494
390 377 123
368 709 283
425 773 431
5 104 805
27 130 47
356 789 765
184 688 292
664 327 191
228 329 652
226 498 869
6 191 891
507 329 634
415 568 547
64 35 459
548 585 292
27 135 354
39 245 352
582 257 502
407 270 440
77 540 789
93 117 900
374 205 722
216 179 167
292 369 556
789 276 100
465 292 819
26 367 666
449 25 973
381 87 163
421 2 729
462 748 965
59 40 536
355 527 337
410 245 865
243 698 917
174 608 365
591 75 110
314 444 914
75 695 147
810 726 947
201 724 887
683 483 400
520 13 310
598 506 45
238 318 642
471 435 747
401 326 708
14 158 500
375 209 893
306 503 483
514 220 339
734 240 683
676 382 697
674 470 570
305 565 383
457 478 457
324 746 854
377 278 182
389 554 639
764 54 906
755 54 624
75 44 590
734 767 881
434 645 581
710 165 677
519 151 555
183 172 821
349 811 875
315 270 98
601 80 818
580 332 800
788 812 33
434 375 611
4 405 874
33 576 981
668 772 494
82 399 159
626 294 217
613 374 980
555 637 157
685 116 639
262 467 569
487 385 690
666 141 441
216 273 179
407 241 68
804 397 43
230 309 207
125 346 140
23 69 929
128 296 802
237 751 338
724 239 861
695 650 58
717 341 966
323 237 247
282 767 227
374 556 299
693 235 472
559 122 916
475 84 634
782 420 728
517 703 204
425 230 182
312 415 208
673 74 45
535 524 686
264 80 268
390 29 684
339 175 683
108 427 997
208 558 852
368 748 533
117 157 877
30 653 39
286 659 231
417 374 870
639 21 727
99 523 157
22 210 747
155 164 287
93 671 834
287 641 158
775 87 91
693 682 748
511 245 40
180 590 163
683 351 635
43 560 637
341 599 707
489 719 714
783 330 323
309 483 468
396 634 171
225 271 27
430 698 292
631 247 571
77 445 881
118 626 674
488 119 823
690 739 391
1 344 398
795 417 865
791 477 196
459 430 905
465 379 439
350 543 620
301 579 968
744 663 44
523 662 283
432 395 680
91 302 401
591 361 152
359 588 351
501 454 514
207 397 825
560 377 753
641 15 110
161 539 331
813 659 587
426 248 743
612 103 964
90 127 296
63 9 412
200 700 533
160 799 999
167 489 453
471 214 435
258 408 89
665 31 359
302 116 702
809 754 354
500 170 765
108 716 611
611 148 294
704 412 374
802 618 9
616 597 101
232 793 977
625 792 805
740 765 630
551 667 289
520 497 548
746 420 337
633 419 250
647 244 16
133 580 811
181 500 2
488 333 2
239 274 675
265 696 220
42 738 168
237 705 526
723 216 382
600 593 265
431 478 404
658 377 771
748 519 582
115 726 175
81 304 666
801 26 188
150 470 333
791 724 608
138 510 865
113 792 284
27 185 747
668 744 579
270 138 194
759 814 90
302 594 76
155 316 32
304 27 864
277 677 500
475 785 52
59 124 37
114 377 116
499 712 660
752 636 400
19 48 570
374 798 437
590 532 791
678 146 397
266 458 540
455 807 388
642 127 876
306 426 160
692 568 966
575 447 857
184 190 90
651 468 269
42 190 431
179 544 694
276 440 563
246 321 207
56 414 503
739 726 105
204 813 982
127 254 378
107 812 509
81 76 691
440 750 894
318 704 83
117 643 151
29 739 520
126 380 407
553 180 802
217 374 655
495 703 651
38 713 997
310 579 17
78 40 444
276 628 638
34 363 773
780 178 459
662 200 991
24 531 150
165 275 77
376 317 275
408 296 477
547 379 22
483 631 275
529 210 997
325 386 157
10 702 137
285 92 106
636 381 82
516 625 478
174 283 366
633 649 68
809 531 36
777 811 798
282 314 268
593 260 941
813 481 592
327 438 31
741 475 999
469 583 82
394 618 221
354 188 129
204 253 259
565 680 412
688 484 282
447 283 962
609 315 63
165 744 545
250 427 30
500 456 674
692 756 655
671 158 213
499 149 876
565 625 656
682 680 238
298 334 394
411 383 677
589 259 860
278 806 99
113 157 965
127 53 168
695 231 167
24 802 36
370 130 207
642 498 272
679 284 732
231 489 192
337 736 802
125 576 723
368 236 524
681 275 937
293 195 730
167 291 851
697 328 249
788 169 262
501 302 427
617 497 394
11 48 157
310 401 214
341 715 264
337 255 668
600 18 522
273 122 377
119 233 338
787 603 459
532 252 503
209 323 344
488 554 417
640 23 387
62 704 275
382 576 545
527 379 72
250 72 771
489 642 661
789 20 728
604 681 738
321 459 116
76 71 445
289 792 196
82 28 417
283 535 851
638 584 446
636 327 847
392 117 714
555 445 610
483 98 752
298 13 515
636 44 24
178 653 232
622 441 147
805 487 897
373 477 158
328 799 232
545 335 289
727 23 704
556 287 453
596 740 545
253 486 43
336 23 540
354 494 40
401 369 239
700 685 706
712 664 887
136 615 497
561 326 973
686 405 760
667 209 50
424 110 942
548 440 534
676 783 675
375 205 32
682 738 357
243 459 442
258 592 41
99 447 534
108 130 79
387 65 902
640 178 718
674 680 196
618 131 204
385 229 697
324 482 106
786 163 842
84 149 482
414 287 832
611 172 749
648 619 261
51 590 792
261 699 143
336 811 490
246 436 219
179 224 340
62 700 774
195 187 498
801 681 652
101 731 336
311 528 405
516 713 604
150 766 726
653 237 482
761 211 375
620 444 336
32 348 77
469 267 966
412 174 579
239 677 245
645 465 554
594 178 950
798 231 512
778 381 617
685 582 110
380 591 625
559 641 574
690 393 169
662 571 34
682 697 467
795 568 83
354 223 733
768 261 40
520 719 37
329 403 127
750 307 260
372 452 111
459 672 597
807 291 596
123 166 729
466 388 664
155 32 494
42 93 183
159 679 179
718 558 667
14 13 315
814 257 195
157 326 702
170 502 582
164 544 166
290 735 179
497 13 273
174 384 161
212 41 916
11 363 382
199 815 229
527 172 556
476 715 206
580 92 3
125 707 636
577 490 252
272 428 978
189 102 304
537 799 664
338 337 211
785 759 201
292 160 256
113 216 72
255 724 321
723 170 845
396 131 715
364 518 59
247 250 292
107 474 77
748 459 587
598 381 486
157 131 329
616 705 817
350 57 904
566 527 451
197 559 991
638 742 488
278 206 300
231 18 560
616 650 319
123 7 372
724 562 306
93 356 162
404 541 199
485 747 351
196 543 657
393 732 764
284 66 228
763 174 232
198 308 232
792 362 448
427 245 328
230 533 305
662 321 245
415 168 696
467 540 604
803 251 625
544 203 918
714 568 961
79 388 730
523 454 449
693 151 948
110 185 912
44 560 363
575 485 57
317 223 962
68 144 615
229 464 82
255 568 789
600 224 732
425 157 274
429 334 870
394 535 507
688 808 51
593 149 382
600 409 146
109 397 136
657 737 602
605 506 34
70 228 920
230 156 57
626 762 898
366 446 758
715 453 843
562 596 65
264 26 731
31 515 959
609 653 772
373 298 724
729 208 628
801 644 371
257 627 201
456 806 249
753 50 946
87 236 177
769 456 905
232 626 307
795 426 779
242 510 255
596 119 343
86 468 171
353 352 76
753 33 466
703 222 824
181 348 175
509 710 222
181 795 854
952 1721
724 928 421
449 109 253
361 535 830
899 62 613
457 170 127
136 132 12
478 887 681
749 700 75
392 410 15
759 950 503
373 674 795
585 622 689
76 603 72
376 683 192
417 874 925
541 678 281
598 684 525
259 571 854
130 945 808
373 28 826
875 33 228
504 128 789
58 94 950
504 472 15
679 715 421
633 294 487
47 884 330
460 36 767
939 105 930
452 750 80
313 715 780
309 648 677
165 413 543
146 342 718
689 948 331
654 392 90
320 943 446
685 321 443
153 199 750
194 7 874
611 229 134
334 831 848
701 106 133
926 695 512
219 812 237
331 951 109
95 190 595
48 208 96
335 352 49
371 391 442
574 349 597
826 81 865
590 300 520
784 538 313
655 537 80
353 71 913
73 405 862
708 892 270
750 142 508
913 902 896
829 411 565
82 308 450
897 431 221
450 47 629
582 258 653
842 267 909
380 910 553
9 553 706
159 685 106
838 134 572
67 264 59
253 650 850
265 192 635
806 433 394
115 48 287
506 888 745
102 374 288
312 885 237
858 364 653
357 839 623
616 300 625
939 391 754
538 274 519
539 681 248
436 668 905
80 231 722
96 505 947
651 527 960
185 935 433
669 819 519
500 157 25
476 70 719
408 45 632
108 27 68
527 683 934
533 600 983
631 517 391
787 51 603
658 917 722
438 150 936
5 802 735
35 836 420
331 833 698
521 238 327
120 950 659
780 778 648
198 398 487
493 717 523
496 644 242
701 793 603
920 311 23
553 113 217
910 146 91
39 588 411
336 193 650
442 481 794
802 84 801
752 480 81
843 758 147
637 210 55
683 763 672
474 334 291
252 618 268
918 891 735
525 386 65
169 52 525
741 455 199
255 703 860
410 596 941
566 845 917
158 16 206
472 909 209
613 389 168
558 510 503
658 429 113
926 11 974
559 285 631
542 609 193
466 12 731
856 499 234
744 464 79
38 386 950
915 719 668
747 476 251
509 210 600
124 122 892
32 924 950
550 919 980
897 527 439
27 546 795
334 123 529
295 637 282
857 323 555
873 31 59
177 822 331
610 439 629
643 831 653
416 366 907
830 128 653
436 248 344
645 753 766
410 353 360
202 468 765
347 585 678
842 703 64
316 679 828
750 293 363
806 335 145
33 268 885
815 632 755
650 405 708
605 377 172
92 199 226
78 46 285
835 732 276
593 102 457
49 803 283
813 404 809
334 262 938
267 103 402
929 501 410
792 206 435
398 884 714
905 140 69
232 615 266
176 560 720
740 406 493
940 365 723
619 914 464
461 685 416
771 882 427
311 25 918
510 635 312
619 950 329
234 951 446
795 910 275
312 37 53
365 28 6
454 214 907
66 365 740
353 503 409
410 23 499
883 258 431
559 322 655
661 548 259
858 335 935
705 473 17
718 828 804
133 752 270
541 43 681
606 126 608
872 530 798
568 22 890
460 620 763
295 15 953
175 464 534
20 907 142
96 638 571
450 191 913
298 854 281
513 125 353
291 936 836
349 709 232
860 441 983
934 530 965
359 614 601
571 274 37
202 820 55
148 554 634
38 809 174
750 135 590
179 392 60
856 562 691
229 547 116
619 488 782
443 831 259
464 583 260
401 420 820
579 582 825
869 317 718
293 759 961
755 137 221
591 24 695
312 148 507
313 110 456
793 537 514
913 596 370
698 889 145
872 68 718
862 617 132
591 722 419
820 904 648
32 284 428
181 440 364
620 577 540
921 836 426
365 34 438
394 335 215
260 505 405
47 730 874
759 744 469
430 466 793
247 781 465
31 438 155
263 399 766
731 183 305
599 590 477
437 761 242
732 80 285
760 662 599
203 810 135
132 38 775
882 641 460
371 635 974
738 840 320
49 370 628
878 892 910
532 232 179
683 920 80
879 431 110
485 377 896
735 868 980
864 468 274
893 573 940
830 731 483
795 815 692
315 930 980
585 158 312
818 857 683
178 280 236
602 882 691
542 503 810
636 767 299
453 35 988
373 754 946
250 96 731
905 863 149
911 234 257
704 888 91
346 232 390
230 598 926
158 252 193
598 738 612
899 696 264
806 127 211
781 178 962
432 552 709
463 435 90
362 936 717
338 602 655
853 109 371
108 536 84
910 826 306
90 97 429
324 728 318
54 524 186
600 711 971
256 393 772
112 617 44
172 688 50
840 395 965
384 319 630
931 671 186
52 758 703
570 704 86
797 457 706
768 87 843
389 498 679
791 418 229
520 241 334
470 325 801
702 151 848
491 516 780
393 229 562
103 390 5
430 2 539
67 700 304
24 46 71
797 700 111
26 604 690
182 87 203
690 491 650
671 913 537
536 225 374
106 937 233
288 59 663
106 931 697
400 579 871
221 143 628
80 666 197
754 543 908
572 117 835
278 295 291
628 196 930
133 32 399
932 147 34
629 257 709
519 681 476
700 400 752
810 212 632
598 597 814
290 606 584
730 428 50
601 99 138
843 332 792
381 789 970
511 454 687
387 366 245
73 951 83
128 682 834
460 872 834
233 160 794
950 290 271
128 272 377
681 428 525
400 540 613
920 221 236
697 720 80
314 273 323
383 194 826
850 848 49
51 828 787
761 311 85
224 946 885
34 59 37
98 643 516
844 829 187
663 251 966
142 12 16
798 33 592
346 96 450
229 330 329
128 522 983
88 351 325
401 505 915
737 165 484
613 933 561
932 500 176
124 236 497
560 364 841
101 277 394
137 865 358
589 502 647
125 228 474
817 533 120
29 625 332
237 270 835
307 66 863
294 625 705
178 853 809
751 768 350
302 287 980
660 378 48
940 814 223
886 245 379
79 599 727
868 823 881
492 186 751
300 157 527
851 583 661
506 371 619
395 44 838
902 184 740
321 834 935
308 386 533
336 277 850
469 648 557
471 948 433
193 572 655
253 940 495
358 237 244
109 281 859
112 859 471
423 371 513
72 14 76
122 637 229
281 730 60
39 215 436
751 284 478
430 345 888
578 358 921
752 593 899
439 423 990
683 390 738
696 19 513
24 897 555
321 384 960
228 225 865
163 354 859
600 828 839
565 505 279
215 385 10
131 664 533
762 508 18
182 317 780
41 846 109
862 65 237
73 671 526
167 443 345
119 919 553
662 532 369
79 68 35
762 854 94
368 197 679
269 165 276
728 811 363
287 357 155
357 448 777
744 904 691
414 682 247
690 945 509
69 368 233
858 170 831
851 396 7
536 908 560
506 899 750
585 611 434
467 868 198
410 207 434
540 697 314
296 114 407
499 265 839
630 739 881
322 392 117
581 393 465
92 480 410
518 434 783
732 331 212
932 43 816
504 73 756
303 357 185
932 489 712
325 705 313
372 808 340
691 350 538
407 287 234
128 594 226
714 721 294
538 330 247
378 899 263
86 708 491
603 561 653
931 437 900
817 903 389
659 724 503
473 286 187
575 887 474
259 420 434
725 874 568
909 846 816
689 570 751
705 591 611
603 863 234
232 120 465
12 735 879
722 424 700
701 929 525
398 13 192
745 694 398
766 33 166
568 131 616
855 329 516
718 891 859
542 639 950
306 698 946
240 231 378
244 728 187
17 430 103
819 884 343
483 122 758
295 30 963
575 459 608
428 653 484
61 251 875
917 572 787
928 688 420
427 92 450
462 549 159
631 512 188
774 900 519
37 416 702
426 36 42
652 137 1000
892 751 772
705 346 229
321 68 312
297 190 62
914 39 468
415 265 424
260 702 840
534 356 952
602 608 518
611 282 536
141 691 907
214 494 236
325 835 926
196 353 499
664 457 619
194 832 310
295 440 196
208 715 956
428 487 742
438 214 430
512 805 480
740 446 216
322 135 928
560 917 260
301 365 661
208 167 411
386 640 168
837 192 281
455 214 204
44 652 411
641 90 457
264 440 473
475 494 311
753 85 681
290 657 475
217 65 317
342 279 154
730 905 659
602 600 4
424 754 496
636 837 37
661 439 198
725 549 733
157 675 383
215 258 332
762 369 94
20 524 497
311 605 422
885 286 183
810 638 986
141 297 712
581 468 782
666 216 830
721 356 435
785 648 169
237 71 288
711 336 139
191 252 578
131 910 166
498 777 853
334 365 556
571 513 183
704 263 809
375 945 672
359 726 216
705 226 840
879 560 807
456 539 596
797 518 768
59 318 498
203 185 918
809 608 870
543 672 14
304 886 801
199 196 873
631 762 233
8 391 443
477 239 314
489 914 563
289 687 919
469 729 374
47 484 187
305 134 209
354 352 137
484 660 292
190 764 557
800 771 733
162 754 936
32 757 698
799 860 184
822 174 150
770 822 91
243 363 394
336 737 893
773 325 3
659 833 578
658 313 639
276 424 661
587 495 726
327 615 327
694 359 513
533 886 537
158 653 788
410 448 413
862 673 313
612 46 585
840 647 949
122 544 660
847 307 842
98 868 320
769 504 402
256 226 990
881 448 870
622 21 773
45 404 480
400 119 758
392 478 331
5 315 402
437 847 857
558 461 525
764 460 273
532 288 490
450 511 158
663 923 176
496 952 789
132 263 245
15 742 494
893 507 496
437 65 607
795 333 393
64 565 185
596 186 223
55 212 385
205 232 913
7 696 136
198 544 771
593 35 69
147 659 116
124 63 189
824 939 435
886 188 214
496 17 978
848 801 131
879 737 628
247 450 459
256 830 319
359 676 257
282 110 50
510 529 654
341 475 566
570 455 562
189 726 760
271 687 812
806 563 73
879 716 590
711 904 685
287 747 19
610 212 15
682 891 42
35 311 693
20 898 991
504 795 471
618 774 727
773 347 639
522 95 974
338 585 84
453 317 947
652 6 980
606 505 856
524 519 361
249 536 426
244 163 280
358 629 59
402 533 720
565 834 533
760 203 28
335 94 193
883 595 177
163 214 593
342 241 354
240 104 36
258 545 358
803 260 276
541 757 14
148 113 894
42 650 591
790 87 108
252 943 631
281 209 526
431 198 634
407 571 81
250 4 413
764 550 336
520 444 337
544 41 333
763 245 145
694 337 706
156 895 463
578 450 159
7 199 839
777 628 341
949 145 767
128 533 292
327 418 281
920 604 357
798 175 441
154 575 275
913 599 8
829 173 726
414 640 685
58 271 226
857 840 691
204 805 488
104 224 643
440 571 325
418 106 373
392 909 896
628 854 425
104 474 943
8 17 29
36 15 590
284 526 379
240 552 766
364 634 215
197 931 36
583 587 806
531 607 741
728 411 519
396 650 676
507 294 996
128 816 828
221 936 531
802 100 690
922 785 31
348 812 208
781 648 524
603 501 764
898 11 136
36 934 814
391 304 524
877 532 669
20 399 470
629 62 611
488 550 664
235 490 610
278 365 234
245 128 727
762 127 743
870 232 860
303 397 489
341 235 462
331 885 545
432 454 699
78 627 430
52 428 501
133 900 699
518 190 624
634 223 467
765 686 994
111 389 609
108 540 87
489 118 521
604 942 421
163 326 270
741 195 291
426 270 500
308 790 592
146 760 668
174 598 328
116 831 616
136 241 979
323 165 380
35 71 563
846 733 256
339 327 73
183 212 777
793 116 696
520 679 311
73 268 806
276 797 11
455 740 659
393 763 32
19 280 148
758 871 525
758 784 235
626 656 272
946 944 605
711 877 465
656 560 402
470 507 545
247 495 233
189 436 240
275 380 836
213 257 699
471 689 415
30 165 613
246 129 563
877 319 435
271 885 336
238 68 559
936 259 179
437 877 884
81 768 177
674 142 458
183 900 921
571 149 467
945 627 536
390 584 71
843 54 71
303 668 300
530 161 956
508 558 273
812 199 388
290 232 422
7 906 283
499 146 681
925 87 32
548 13 40
139 672 159
812 509 765
531 334 849
748 646 170
575 724 838
245 541 749
569 187 482
445 121 752
908 95 103
132 925 508
624 951 606
346 71 967
837 254 971
883 110 116
325 45 61
237 70 502
230 669 172
863 792 337
18 69 782
609 385 151
822 680 693
432 150 448
726 546 85
131 884 964
299 131 997
217 155 139
683 3 737
928 912 657
701 295 746
739 124 284
67 849 260
525 534 397
20 902 594
442 312 197
11 470 961
427 307 797
608 455 677
555 267 765
419 1 12
227 797 646
434 926 452
559 193 305
365 541 586
579 929 351
772 827 169
15 876 907
620 871 562
627 336 973
463 413 7
820 310 735
756 734 52
376 891 981
567 769 634
623 421 260
344 949 702
265 627 286
336 563 787
586 787 689
706 413 773
150 859 841
138 447 419
113 496 269
259 632 470
563 587 415
646 219 749
602 652 992
708 706 144
746 455 872
896 47 192
590 503 745
646 780 911
707 602 585
934 447 44
391 780 482
432 770 192
747 34 795
799 309 57
53 453 269
316 608 840
209 73 441
527 496 870
75 478 67
66 372 383
358 820 980
283 489 664
4 15 552
490 304 914
118 218 42
7 488 775
330 275 930
702 506 474
694 292 215
775 333 254
247 565 371
443 410 617
456 697 8
716 753 379
551 508 140
596 306 553
730 516 875
704 441 869
946 807 603
227 774 652
610 584 193
355 159 191
436 236 528
250 490 549
844 297 743
416 84 881
534 448 902
611 172 289
371 784 512
382 145 89
275 389 373
685 927 589
373 862 694
41 574 707
602 110 69
512 439 665
262 149 999
888 108 724
147 887 479
143 28 479
364 842 785
95 677 271
648 36 47
37 127 237
657 473 839
532 763 917
82 592 33
556 374 95
707 260 437
517 665 885
612 393 678
153 238 829
187 640 243
507 923 67
96 734 512
43 666 810
589 78 267
745 193 323
938 662 54
477 241 942
894 628 516
831 98 78
321 529 722
475 109 410
542 687 258
727 344 60
849 907 976
375 842 555
725 697 793
733 638 775
327 552 273
907 478 231
5 664 417
536 719 254
67 641 49
515 503 703
412 144 612
513 509 401
264 312 476
757 423 735
859 680 375
811 756 948
86 297 822
784 795 648
841 859 29
874 821 285
740 808 854
781 917 45
283 163 894
50 52 948
757 932 566
949 549 861
17 868 288
290 220 859
625 347 133
707 518 667
513 825 607
950 564 609
822 752 1
467 698 139
491 228 330
771 718 627
230 3 740
518 79 350
706 614 97
132 377 376
200 877 663
907 620 342
519 447 177
351 128 279
85 189 559
27 219 857
934 608 516
494 482 390
677 928 227
877 391 493
599 240 532
490 724 627
586 476 713
208 668 646
558 496 81
889 255 494
608 865 825
397 132 311
633 210 39
893 250 282
564 313 505
547 814 610
519 623 560
232 695 297
604 170 622
751 544 488
379 459 539
900 12 723
200 511 853
523 368 263
98 769 587
641 604 970
381 180 393
843 57 487
215 901 864
34 691 31
852 201 93
784 689 835
684 628 515
673 112 499
725 782 48
675 791 686
241 722 394
887 700 925
241 146 479
681 553 956
479 621 644
661 278 776
396 202 44
503 330 88
836 698 398
502 712 912
535 89 571
183 480 104
176 871 464
575 810 743
882 211 966
536 428 575
930 776 880
290 19 991
865 383 524
357 266 74
880 1 547
944 862 521
15 531 753
232 21 330
496 768 99
442 520 166
16 760 824
472 760 993
820 92 318
909 947 311
301 339 568
523 778 340
25 149 808
67 196 877
470 652 91
758 659 170
825 358 504
93 136 384
294 329 498
540 818 51
280 394 977
126 680 365
749 205 698
649 261 289
173 307 291
344 657 802
283 916 459
68 334 289
152 461 981
849 296 693
933 381 727
5 910 551
847 102 112
223 874 628
637 358 533
136 933 179
681 274 410
219 868 982
156 898 826
116 235 18
938 413 865
416 722 187
445 944 25
62 136 58
425 271 609
28 425 172
861 12 215
933 396 552
59 670 531
153 520 537
427 773 387
424 304 409
887 615 970
831 642 583
97 776 509
531 105 859
752 825 463
234 540 367
338 313 481
154 449 115
499 562 785
486 951 818
184 104 394
804 260 275
911 923 503
632 556 490
582 395 850
502 119 197
217 661 146
496 630 748
17 604 316
915 552 96
177 268 992
904 398 189
610 653 671
2 233 54
64 15 440
627 624 609
771 123 502
531 906 711
168 425 702
854 759 1
439 836 22
271 893 962
809 673 121
826 418 700
508 251 429
711 927 879
855 649 12
863 804 901
261 923 732
394 628 544
471 402 465
350 376 431
716 325 930
390 386 162
3 304 539
521 94 780
750 510 108
54 825 951
918 824 361
5 42 222
635 385 911
106 514 151
939 292 310
737 39 13
655 61 48
562 881 319
438 32 470
674 428 428
513 126 931
709 638 57
894 23 297
898 354 91
728 297 431
924 913 34
890 389 582
815 175 562
337 585 56
106 179 74
581 23 450
826 337 500
618 670 734
451 260 970
89 422 85
206 604 432
359 478 88
293 574 397
123 150 514
50 563 177
775 894 443
775 436 562
856 173 740
108 541 383
222 471 745
250 415 221
525 402 304
873 847 46
722 611 688
709 883 306
308 627 285
709 846 157
701 367 574
910 789 411
791 246 761
646 170 670
901 698 65
863 758 460
867 152 994
68 308 481
797 719 970
275 694 984
682 513 448
299 117 632
155 372 791
358 688 624
647 40 179
870 411 917
908 410 223
912 900 964
288 386 640
71 288 921
622 282 139
508 638 378
81 80 685
833 334 44
518 926 501
633 351 617
346 498 349
57 439 950
614 627 17
480 67 802
504 585 222
809 536 46
204 275 181
182 668 464
812 401 180
759 497 637
583 617 199
593 98 393
665 855 228
49 735 866
319 821 784
677 273 551
580 257 77
357 803 628
225 474 604
905 331 310
368 665 881
185 411 95
730 219 839
182 606 133
170 375 157
438 782 13
46 650 475
581 483 263
509 391 409
629 905 864
867 8 495
267 389 797
94 226 405
361 433 357
483 718 27
32 274 325
606 414 42
762 523 660
632 58 100
189 863 964
952 379 664
879 99 425
571 168 397
354 867 840
664 210 842
81 601 733
567 707 327
440 211 89
743 650 532
472 793 621
180 478 661
209 628 586
802 870 956
513 503 713
12 860 671
580 80 169
745 206 925
929 247 84
73 222 981
878 767 692
134 291 175
719 649 499
720 187 768
557 822 86
578 528 209
335 54 529
650 811 170
746 314 601
616 779 211
811 635 193
424 337 47
647 248 221
908 941 147
116 663 412
582 947 62
619 127 385
403 410 380
908 189 884
223 796 99
187 113 85
251 662 896
394 157 674
143 33 878
647 409 120
411 583 259
788 236 31
253 495 705
125 550 459
728 373 517
691 539 550
96 337 309
384 390 132
733 116 710
921 422 782
102 267 721
307 591 437
481 383 956
944 371 609
347 307 315
683 435 166
767 348 653
459 561 180
376 921 798
205 479 299
605 730 95
513 720 600
376 45 207
300 630 417
5 185 54
687 871 979
622 682 48
933 141 576
64 229 594
377 643 284
383 926 789
533 327 940
182 416 195
545 348 931
445 311 542
914 452 842
593 437 44
449 347 786
335 451 565
269 124 430
714 832 212
850 443 574
44 230 523
186 472 29
261 949 54
635 565 190
950 484 15
366 247 522
376 273 138
236 503 145
319 163 429
763 559 298
725 342 737
280 867 783
619 416 668
763 460 612
471 476 711
139 675 179
839 50 751
855 830 518
391 877 959
617 925 184
840 195 771
488 357 875
290 660 660
66 9 807
379 90 436
178 836 905
808 96 22
627 66 453
131 939 395
98 334 776
778 665 322
288 881 836
611 119 246
123 525 535
411 709 745
5 768 303
120 832 216
492 197 141
581 604 432
242 853 501
234 2 90
194 58 879
515 253 746
838 691 506
366 734 82
908 338 518
218 561 463
600 125 712
674 891 11
636 277 622
106 180 250
291 318 946
42 160 146
866 556 340
864 204 608
407 194 394
552 38 800
278 378 524
768 802 879
771 289 502
208 506 625
245 812 756
221 754 468
13 721 91
606 290 820
158 268 641
730 354 488
247 590 722
574 31 205
490 54 951
531 652 586
914 239 420
87 122 323
177 923 799
154 85 522
611 158 88
631 74 277
639 346 176
232 765 751
946 350 224
501 493 288
281 312 45
29 343 498
537 884 970
84 94 370
655 497 276
94 399 432
525 5 771
141 596 348
527 199 847
728 143 794
582 206 813
352 423 411
413 216 704
617 458 469
634 66 376
564 297 499
876 264 64
516 26 811
597 891 207
415 814 24
942 711 885
858 259 511
531 354 303
368 601 452
835 364 700
782 132 630
421 84 552
26 376 348
823 182 238
88 182 468
183 868 82
131 761 905
575 154 120
386 173 821
506 187 217
460 809 167
686 628 755
931 219 34
429 870 996
649 337 549
327 943 473
809 248 789
680 424 879
360 535 681
839 323 383
340 911 525
456 846 835
453 590 724
289 250 975
299 560 421
791 553 792
594 322 329
61 415 24
143 170 224
37 486 753
791 235 803
388 484 177
747 822 706
664 473 828
417 875 260
334 859 650
172 905 532
423 69 324
719 848 414
25 850 849
768 3 754
501 321 202
402 915 135
113 322 72
533 668 101
379 435 53
538 868 834
509 533 560
130 201 17
505 110 614
41 82 977
405 261 733
193 421 738
77 93 650
657 430 504
220 684 773
828 200 334
756 11 373
895 533 790
753 364 833
461 199 758
259 419 933
331 466 863
451 867 331
499 332 900
232 593 950
287 902 319
491 561 91
196 314 665
184 635 51
547 907 57
43 639 989
469 501 766
755 159 649
23 175 184
75 764 634
827 382 547
352 95 364
647 941 926
841 779 865
518 365 895
253 537 48
787 61 808
147 49 274
205 454 329
84 631 788
875 678 719
167 461 648
623 613 115
841 526 970
454 693 420
869 543 139
586 711 871
704 864 386
360 636 623
